file,time_s,higacc_x_g,higacc_y_g,higacc_z_g,higacc_mag_g,inacc_x_ms,inacc_y_ms,inacc_z_ms,inacc_mag_ms,rot_x_degs,rot_y_degs,rot_z_degs,rot_mag_degs,pressure_kpa,treatment,concentric_pump_region,passage_type,leading_type,other_type
B315-0519085300,25.7165,-8.7,1.6,-6.2,10.8,-98.55625,-43.67,-6.499,98.18370498,-1997.77,-643.795,1495.585,2577.272098,117.25,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.717,-8.4,1.9,-5.9,10.4,-98.7125,-42.29,-8.222,97.89423873,-1997.76,-690.21,1464.93,2571.663813,117.47,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.7175,-9.3,1.2,-5.8,11,-98.86875,-40.91,-9.945,97.64957776,-1997.75,-736.625,1434.275,2567.248766,117.69,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.718,-8.9,2.7,-7.2,11.8,-99.025,-39.53,-11.668,97.45002866,-1997.74,-783.04,1403.62,2564.033123,117.91,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.7185,-7.3,2.2,-5.8,9.6,-99.18125,-38.15,-13.391,97.2958436,-1997.73,-829.455,1372.965,2562.021397,118.13,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.719,-6.8,2.1,-5.9,9.2,-99.3375,-36.77,-15.114,97.18721867,-1997.72,-875.87,1342.31,2561.216428,118.35,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.7195,-6.9,1.4,-7.7,10.4,-99.49375,-35.39,-16.837,97.12429271,-1997.71,-922.285,1311.655,2561.619352,118.57,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.72,-7.2,3.4,-6.1,10,-99.65,-34.01,-18.56,97.10714643,-1997.7,-968.7,1281,2563.2296,118.79,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.7205,-8.9,0.6,-6.2,10.9,-99.138,-32.6315,-20.14625,96.48689189,-1997.71,-982.9,1245.775,2551.253222,119.0055,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.721,-7.6,2.3,-5.9,9.9,-98.626,-31.253,-21.7325,95.90726179,-1997.72,-997.1,1210.55,2539.788359,119.221,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.7215,-6.7,4.1,-5.2,9.4,-98.114,-29.8745,-23.31875,95.36892777,-1997.73,-1011.3,1175.325,2528.841968,119.4365,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.722,-7.2,3.4,-5.1,9.5,-97.602,-28.496,-24.905,94.87252693,-1997.74,-1025.5,1140.1,2518.420808,119.652,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.7225,-5.7,4,-7,9.9,-97.09,-27.1175,-26.49125,94.4186584,-1997.75,-1039.7,1104.875,2508.531427,119.8675,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.723,-7,3.4,-7.2,10.6,-96.578,-25.739,-28.0775,94.00788002,-1997.76,-1053.9,1069.65,2499.180136,120.083,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.7235,-6.1,4.7,-7.4,10.7,-96.066,-24.3605,-29.66375,93.64070507,-1997.77,-1068.1,1034.425,2490.372997,120.2985,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.724,-5.8,4.4,-6.4,9.7,-95.554,-22.982,-31.25,93.31759931,-1997.78,-1082.3,999.2,2482.115803,120.514,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.7245,-5.3,4.5,-5.6,8.9,-95.042,-21.6035,-32.83625,93.03897807,-1997.79,-1096.5,963.975,2474.414059,120.7295,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.725,-5.6,4.6,-4.9,8.7,-94.53,-20.225,-34.4225,92.8052037,-1997.8,-1110.7,928.75,2467.272967,120.945,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.7255,-5.2,6.1,-7.5,11,-94.018,-18.8465,-36.00875,92.61658328,-1997.81,-1124.9,893.525,2460.697408,121.1605,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.726,-4.5,5.6,-7.8,10.6,-93.506,-17.468,-37.595,92.47336661,-1997.82,-1139.1,858.3,2454.691926,121.376,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.7265,-5.7,4.1,-7.2,10.1,-92.994,-16.0895,-39.18125,92.37574459,-1997.83,-1153.3,823.075,2449.260716,121.5915,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.727,-3.7,5.8,-7,9.8,-92.482,-14.711,-40.7675,92.32384797,-1997.84,-1167.5,787.85,2444.407605,121.807,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.7275,-3,6.1,-6.6,9.5,-91.97,-13.3325,-42.35375,92.31774645,-1997.85,-1181.7,752.625,2440.136042,122.0225,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.728,-2.9,5.8,-7.4,9.8,-91.458,-11.954,-43.94,92.35744824,-1997.86,-1195.9,717.4,2436.449086,122.238,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.7285,-3.6,5.3,-7.4,9.8,-90.946,-10.5755,-45.52625,92.44289998,-1997.87,-1210.1,682.175,2433.349395,122.4535,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.729,-2.1,6.4,-5.7,8.8,-90.434,-9.197,-47.1125,92.57398713,-1997.88,-1224.3,646.95,2430.839215,122.669,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.7295,-2.6,6.9,-5.6,9.3,-89.922,-7.8185,-48.69875,92.7505347,-1997.89,-1238.5,611.725,2428.920373,122.8845,400_model,2,Leading edge strike,Direct,
B315-0519085300,25.73,-2.7,6.6,-3.7,8,-89.41,-6.44,-50.285,92.97230842,-1997.9,-1252.7,576.5,2427.594272,123.1,400_model,2,Leading edge strike,Direct,
B315-0519092432,25.719,0,0,0,0,-6.7655,-7.27,-1.1505,0.187426694,29.05,85.36,336.37,348.2456159,109.109,400_model,,No contact,,
B315-0519092432,25.7195,0,0,0,0,-6.65275,-7.13,-1.34275,0.033726943,29.225,85.63,335.985,347.9547639,109.1045,400_model,,No contact,,
B315-0519092432,25.72,0,0,0,0,-6.54,-6.99,-1.535,-0.115263026,29.4,85.9,335.6,347.6643928,109.1,400_model,,No contact,,
B315-0519092432,25.7205,0,0,0,0,-6.2305,-6.692,-1.43675,-0.554393871,29.455,85.845,335.93,347.9740306,109.09,400_model,,No contact,,
B315-0519092432,25.721,0,0,0,0,-5.921,-6.394,-1.3385,-0.99336463,29.51,85.79,336.26,348.2837231,109.08,400_model,,No contact,,
B315-0519092432,25.7215,0,0,0,0,-5.6115,-6.096,-1.24025,-1.432150138,29.565,85.735,336.59,348.5934703,109.07,400_model,,No contact,,
B315-0519092432,25.722,0,0,0,0,-5.302,-5.798,-1.142,-1.87071968,29.62,85.68,336.92,348.903272,109.06,400_model,,No contact,,
B315-0519092432,25.7225,0,0,0,0,-4.9925,-5.5,-1.04375,-2.309035375,29.675,85.625,337.25,349.213128,109.05,400_model,,No contact,,
B315-0519092432,25.723,0,0,0,0,-4.683,-5.202,-0.9455,-2.747049961,29.73,85.57,337.58,349.5230382,109.04,400_model,,No contact,,
B315-0519092432,25.7235,0,0,0,0,-4.3735,-4.904,-0.84725,-3.184703719,29.785,85.515,337.91,349.8330024,109.03,400_model,,No contact,,
B315-0519092432,25.724,0,0,0,0,-4.064,-4.606,-0.749,-3.621920088,29.84,85.46,338.24,350.1430205,109.02,400_model,,No contact,,
B315-0519092432,25.7245,0,0,0,0,-3.7545,-4.308,-0.65075,-4.058599317,29.895,85.405,338.57,350.4530924,109.01,400_model,,No contact,,
B315-0519092432,25.725,0,0,0,0,-3.445,-4.01,-0.5525,-4.494609022,29.95,85.35,338.9,350.7632179,109,400_model,,No contact,,
B315-0519092432,25.7255,0,0,0,0,-3.1355,-3.712,-0.45425,-4.929769748,30.005,85.295,339.23,351.0733968,108.99,400_model,,No contact,,
B315-0519092432,25.726,0,0,0,0,-2.826,-3.414,-0.356,-5.363832212,30.06,85.24,339.56,351.3836291,108.98,400_model,,No contact,,
B315-0519092432,25.7265,0,0,0,0,-2.5165,-3.116,-0.25775,-5.79644007,30.115,85.185,339.89,351.6939146,108.97,400_model,,No contact,,
B315-0519092432,25.727,0,0,0,0,-2.207,-2.818,-0.1595,-6.227066391,30.17,85.13,340.22,352.0042531,108.96,400_model,,No contact,,
B315-0519092432,25.7275,0,0,0,0,-1.8975,-2.52,-0.06125,-6.654899714,30.225,85.075,340.55,352.3146445,108.95,400_model,,No contact,,
B315-0519092432,25.728,0,0,0,0,-1.588,-2.222,0.037,-7.078627268,30.28,85.02,340.88,352.6250887,108.94,400_model,,No contact,,
B315-0519092432,25.7285,0,0,0,0,-1.2785,-1.924,0.13525,-7.495992478,30.335,84.965,341.21,352.9355856,108.93,400_model,,No contact,,
B315-0519092432,25.729,0,0,0,0,-0.969,-1.626,0.2335,-7.902813787,30.39,84.91,341.54,353.2461349,108.92,400_model,,No contact,,
B315-0519092432,25.7295,0,0,0,0,-0.6595,-1.328,0.33175,-8.290598041,30.445,84.855,341.87,353.5567365,108.91,400_model,,No contact,,
B315-0519092432,25.73,0,0,0,0,-0.35,-1.03,0.43,-8.640256438,30.5,84.8,342.2,353.8673904,108.9,400_model,,No contact,,
B315-0519092432,25.7305,0,0,0,0,-0.26525,-0.855,0.983,-8.480461899,30.355,83.35,343.525,354.7930018,108.8515,400_model,,No contact,,
B315-0519092432,25.731,0,0,0,0,-0.1805,-0.68,1.536,-8.120539657,30.21,81.9,344.85,355.7271097,108.803,400_model,,No contact,,
B315-0519092432,25.7315,0,0,0,0,-0.09575,-0.505,2.089,-7.6586948,30.065,80.45,346.175,356.6696474,108.7545,400_model,,No contact,,
B315-0519092432,25.732,0,0,0,0,-0.011,-0.33,2.642,-7.147447653,29.92,79,347.5,357.6205481,108.706,400_model,,No contact,,
B315-0519092432,25.7325,0,0,0,0,0.07375,-0.155,3.195,-6.610392358,29.775,77.55,348.825,358.5797453,108.6575,400_model,,No contact,,
B315-0519092432,25.733,0,0,0,0,0.1585,0.02,3.748,-6.058596763,29.63,76.1,350.15,359.5471727,108.609,400_model,,No contact,,
B315-0519092432,25.7335,0,0,0,0,0.24325,0.195,4.301,-5.497715621,29.485,74.65,351.475,360.522764,108.5605,400_model,,No contact,,
B315-0519092432,25.734,0,0,0,0,0.328,0.37,4.854,-4.930881227,29.34,73.2,352.8,361.5064531,108.512,400_model,,No contact,,
B315-0519092432,25.7345,0,0,0,0,0.41275,0.545,5.407,-4.359950774,29.195,71.75,354.125,362.498174,108.4635,400_model,,No contact,,
B315-0519092432,25.735,0,0,0,0,0.4975,0.72,5.96,-3.786088791,29.05,70.3,355.45,363.4978611,108.415,400_model,,No contact,,
B315-0519092432,25.7355,0,0,0,0,0.58225,0.895,6.513,-3.21005992,28.905,68.85,356.775,364.5054487,108.3665,400_model,,No contact,,
B315-0519092432,25.736,0,0,0,0,0.667,1.07,7.066,-2.632385842,28.76,67.4,358.1,365.5208716,108.318,400_model,,No contact,,
B315-0519092432,25.7365,0,0,0,0,0.75175,1.245,7.619,-2.053434132,28.615,65.95,359.425,366.5440647,108.2695,400_model,,No contact,,
B315-0519092432,25.737,0,0,0,0,0.8365,1.42,8.172,-1.473470971,28.47,64.5,360.75,367.574963,108.221,400_model,,No contact,,
B315-0519092432,25.7375,0,0,0,0,0.92125,1.595,8.725,-0.892693705,28.325,63.05,362.075,368.6135019,108.1725,400_model,,No contact,,
B315-0519092432,25.738,0,0,0,0,1.006,1.77,9.278,-0.311251661,28.18,61.6,363.4,369.6596169,108.124,400_model,,No contact,,
B315-0519092432,25.7385,-1.1,0.4,2.2,2.5,1.09075,1.945,9.831,0.27074013,28.035,60.15,364.725,370.7132441,108.0755,400_model,,No contact,,
B315-0519092432,25.739,-1.5,1.1,2.1,2.8,1.1755,2.12,10.384,0.853191654,27.89,58.7,366.05,371.7743194,108.027,400_model,,No contact,,
B315-0519092432,25.7395,-1.4,1.6,3.6,4.2,1.26025,2.295,10.937,1.436031481,27.745,57.25,367.375,372.8427794,107.9785,400_model,,No contact,,
B315-0519092432,25.74,-0.5,-0.1,3.5,3.5,1.345,2.47,11.49,2.019202213,27.6,55.8,368.7,373.9185607,107.93,400_model,,No contact,,
B315-0519092432,25.7405,-1.4,-0.7,4.2,4.5,0.99575,2.381,11.859,2.326579422,27.42,54.045,369.62,374.5552867,107.936,400_model,,No contact,,
B315-0519092432,25.741,-2.7,1.3,2.5,3.9,0.6465,2.292,12.228,2.647736963,27.24,52.29,370.54,375.2014836,107.942,400_model,,No contact,,
B315-0519092432,25.7415,-1.2,0.2,2,2.3,0.29725,2.203,12.597,2.981636938,27.06,50.535,371.46,375.8571024,107.948,400_model,,No contact,,
B315-0519092432,25.742,-2.1,0.9,3.7,4.3,-0.052,2.114,12.966,3.327307791,26.88,48.78,372.38,376.5220939,107.954,400_model,,No contact,,
B315-0519092432,25.7425,-1.4,-0.2,4,4.2,-0.40125,2.025,13.335,3.683844951,26.7,47.025,373.3,377.1964086,107.96,400_model,,No contact,,
B315-0519092432,25.743,-1.9,0.9,2.1,3,-0.7505,1.936,13.704,4.050409888,26.52,45.27,374.22,377.8799964,107.966,400_model,,No contact,,
B315-0519092432,25.7435,-2.6,0.4,1.2,2.9,-1.09975,1.847,14.073,4.426228014,26.34,43.515,375.14,378.5728073,107.972,400_model,,No contact,,
B315-0519092432,25.744,-2.7,-0.7,3.7,4.6,-1.449,1.758,14.442,4.810585795,26.16,41.76,376.06,379.2747906,107.978,400_model,,No contact,,
B315-0519092432,25.7445,-0.3,0.8,3,3.1,-1.79825,1.669,14.811,5.202827351,25.98,40.005,376.98,379.9858956,107.984,400_model,,No contact,,
B315-0519092432,25.745,-2.3,0.1,2,3,-2.1475,1.58,15.18,5.60235077,25.8,38.25,377.9,380.706071,107.99,400_model,,No contact,,
B315-0519092432,25.7455,-1.6,0.2,2.2,2.7,-2.49675,1.491,15.549,6.008604318,25.62,36.495,378.82,381.4352656,107.996,400_model,,No contact,,
B315-0519092432,25.746,-2.9,0.3,2.5,3.8,-2.846,1.402,15.918,6.42108265,25.44,34.74,379.74,382.1734276,108.002,400_model,,No contact,,
B315-0519092432,25.7465,-1.4,0.4,2.8,3.2,-3.19525,1.313,16.287,6.839323126,25.26,32.985,380.66,382.9205054,108.008,400_model,,No contact,,
B315-0519092432,25.747,-1.3,-0.9,1,1.9,-3.5445,1.224,16.656,7.26290228,25.08,31.23,381.58,383.6764466,108.014,400_model,,No contact,,
B315-0519092432,25.7475,-1.8,-1.5,4.2,4.8,-3.89375,1.135,17.025,7.691432486,24.9,29.475,382.5,384.4411992,108.02,400_model,,No contact,,
B315-0519092432,25.748,-1.5,-0.1,2.1,2.6,-4.243,1.046,17.394,8.124558846,24.72,27.72,383.42,385.2147105,108.026,400_model,,No contact,,
B315-0519092432,25.7485,-1.4,-1.1,3.8,4.2,-4.59225,0.957,17.763,8.561956294,24.54,25.965,384.34,385.996928,108.032,400_model,,No contact,,
B315-0519092432,25.749,-2.7,-0.5,1.6,3.2,-4.9415,0.868,18.132,9.003326932,24.36,24.21,385.26,386.7877988,108.038,400_model,,No contact,,
B315-0519092432,25.7495,-2,0,2.4,3.1,-5.29075,0.779,18.501,9.448397586,24.18,22.455,386.18,387.5872699,108.044,400_model,,No contact,,
B315-0519092432,25.75,-1.3,0.5,2.3,2.7,-5.64,0.69,18.87,9.896917567,24,20.7,387.1,388.3952883,108.05,400_model,,No contact,,
B315-0519092432,25.7505,-0.1,0.8,1.8,2,-6.01275,0.54275,18.77075,9.907727954,23.985,20.69,386.865,388.1596122,108.092,400_model,,No contact,,
B315-0519092432,25.751,-1.9,0.9,3.5,4.1,-6.3855,0.3955,18.6715,9.9271716,23.97,20.68,386.63,387.9239361,108.134,400_model,,No contact,,
B315-0519092432,25.7515,-1.6,-0.5,3.4,3.8,-6.75825,0.24825,18.57225,9.955223024,23.955,20.67,386.395,387.68826,108.176,400_model,,No contact,,
B315-0519092432,25.752,-1.1,0.1,2.1,2.4,-7.131,0.101,18.473,9.991845646,23.94,20.66,386.16,387.4525839,108.218,400_model,,No contact,,
B315-0519092432,25.7525,-1.1,-0.5,3,3.2,-7.50375,-0.04625,18.37375,10.03699202,23.925,20.65,385.925,387.2169079,108.26,400_model,,No contact,,
B315-0519092432,25.753,-1.1,0.1,2,2.3,-7.8765,-0.1935,18.2745,10.09060413,23.91,20.64,385.69,386.9812318,108.302,400_model,,No contact,,
B315-0519092432,25.7535,-2.4,0,3,3.8,-8.24925,-0.34075,18.17525,10.15261377,23.895,20.63,385.455,386.7455558,108.344,400_model,,No contact,,
B315-0519092432,25.754,-2.7,0.7,2.1,3.5,-8.622,-0.488,18.076,10.22294297,23.88,20.62,385.22,386.5098798,108.386,400_model,,No contact,,
B315-0519092432,25.7545,-1.1,0.6,1.8,2.2,-8.99475,-0.63525,17.97675,10.30150444,23.865,20.61,384.985,386.2742038,108.428,400_model,,No contact,,
B315-0519092432,25.755,-3.7,-0.5,1.6,4.1,-9.3675,-0.7825,17.8775,10.38820212,23.85,20.6,384.75,386.0385279,108.47,400_model,,No contact,,
B315-0519092432,25.7555,-2.2,-0.9,3,3.8,-9.74025,-0.92975,17.77825,10.48293173,23.835,20.59,384.515,385.8028519,108.512,400_model,,No contact,,
B315-0519092432,25.756,-2.7,-1.1,2,3.5,-10.113,-1.077,17.679,10.58558136,23.82,20.58,384.28,385.567176,108.554,400_model,,No contact,,
B315-0519092432,25.7565,-3,-0.5,2,3.6,-10.48575,-1.22425,17.57975,10.69603207,23.805,20.57,384.045,385.3315001,108.596,400_model,,No contact,,
B315-0519092432,25.757,-1.7,0.3,1.6,2.4,-10.8585,-1.3715,17.4805,10.81415852,23.79,20.56,383.81,385.0958242,108.638,400_model,,No contact,,
B315-0519092432,25.7575,-2,-1.9,1.2,3,-11.23125,-1.51875,17.38125,10.93982963,23.775,20.55,383.575,384.8601483,108.68,400_model,,No contact,,
B315-0519092432,25.758,-1.7,-0.1,2,2.6,-11.604,-1.666,17.282,11.07290918,23.76,20.54,383.34,384.6244724,108.722,400_model,,No contact,,
B315-0519092432,25.7585,-2.6,-0.3,2.4,3.6,-11.97675,-1.81325,17.18275,11.2132565,23.745,20.53,383.105,384.3887966,108.764,400_model,,No contact,,
B315-0519092432,25.759,-2.7,0.3,2.1,3.4,-12.3495,-1.9605,17.0835,11.36072702,23.73,20.52,382.87,384.1531208,108.806,400_model,,No contact,,
B315-0519092432,25.7595,-2.6,-0.5,1,2.8,-12.72225,-2.10775,16.98425,11.51517299,23.715,20.51,382.635,383.917445,108.848,400_model,,No contact,,
B315-0519092432,25.76,-3.3,-1.3,3.1,4.7,-13.095,-2.255,16.885,11.67644398,23.7,20.5,382.4,383.6817692,108.89,400_model,,No contact,,
B315-0519092432,25.7605,-2.2,-0.9,2.8,3.7,-13.334,-2.39825,16.6345,11.64352534,23.79,21.385,381.385,382.7241834,108.966,400_model,,No contact,,
B315-0519092432,25.761,-0.9,-0.9,2.9,3.2,-13.573,-2.5415,16.384,11.61710917,23.88,22.27,380.37,381.768967,109.042,400_model,,No contact,,
B315-0519092432,25.7615,-1.2,0.4,1.8,2.2,-13.812,-2.68475,16.1335,11.59721955,23.97,23.155,379.355,380.816138,109.118,400_model,,No contact,,
B315-0519092432,25.762,-1.7,-0.9,1.6,2.5,-14.051,-2.828,15.883,11.58387468,24.06,24.04,378.34,379.8657142,109.194,400_model,,No contact,,
B315-0519092432,25.7625,-0.7,-1.5,1.2,2,-14.29,-2.97125,15.6325,11.57708682,24.15,24.925,377.325,378.9177137,109.27,400_model,,No contact,,
B315-0519092432,25.763,-3.3,-0.7,1.4,3.7,-14.529,-3.1145,15.382,11.57686221,24.24,25.81,376.31,377.9721548,109.346,400_model,,No contact,,
B315-0519092432,25.7635,-2.4,-0.3,0.5,2.5,-14.768,-3.25775,15.1315,11.58320105,24.33,26.695,375.295,377.0290558,109.422,400_model,,No contact,,
B315-0519092432,25.764,-2.9,-0.7,1.2,3.2,-15.007,-3.401,14.881,11.59609752,24.42,27.58,374.28,376.0884353,109.498,400_model,,No contact,,
B315-0519092432,25.7645,-1.4,-0.5,0.8,1.7,-15.246,-3.54425,14.6305,11.61553977,24.51,28.465,373.265,375.1503119,109.574,400_model,,No contact,,
B315-0519092432,25.765,-3.3,-1.8,-1,3.9,-15.485,-3.6875,14.38,11.64151,24.6,29.35,372.25,374.2147044,109.65,400_model,,No contact,,
B315-0519092432,25.7655,-3.2,-0.5,1.2,3.5,-15.724,-3.83075,14.1295,11.67398454,24.69,30.235,371.235,373.2816317,109.726,400_model,,No contact,,
B315-0519092432,25.766,-3.9,-1.4,0.4,4.2,-15.963,-3.974,13.879,11.71293395,24.78,31.12,370.22,372.3511128,109.802,400_model,,No contact,,
B315-0519092432,25.7665,-2,0.2,1.2,2.3,-16.202,-4.11725,13.6285,11.75832316,24.87,32.005,369.205,371.423167,109.878,400_model,,No contact,,
B315-0519092432,25.767,-3.7,-1.3,0.2,3.9,-16.441,-4.2605,13.378,11.81011159,24.96,32.89,368.19,370.4978135,109.954,400_model,,No contact,,
B315-0519092432,25.7675,-2.4,-0.7,0.5,2.5,-16.68,-4.40375,13.1275,11.8682534,25.05,33.775,367.175,369.5750719,110.03,400_model,,No contact,,
B315-0519092432,25.768,-3.1,-0.7,0.6,3.2,-16.919,-4.547,12.877,11.9326976,25.14,34.66,366.16,368.6549617,110.106,400_model,,No contact,,
B315-0519092432,25.7685,-2.4,-0.7,1.6,3,-17.158,-4.69025,12.6265,12.00338835,25.23,35.545,365.145,367.7375028,110.182,400_model,,No contact,,
B315-0519092432,25.769,-4.7,-0.5,0,4.7,-17.397,-4.8335,12.376,12.08026513,25.32,36.43,364.13,366.8227149,110.258,400_model,,No contact,,
B315-0519092432,25.7695,-2.8,-1.3,0.8,3.2,-17.636,-4.97675,12.1255,12.163263,25.41,37.315,363.115,365.9106183,110.334,400_model,,No contact,,
B315-0519092432,25.77,-2.7,-1.6,0.2,3.1,-17.875,-5.12,11.875,12.25231289,25.5,38.2,362.1,365.0012329,110.41,400_model,,No contact,,
B315-0519092432,25.7705,-2.8,-1.1,0.3,3,-18.137,-5.312,11.513,12.31955675,25.685,38.875,360.21,363.2109978,110.4705,400_model,,No contact,,
B315-0519092432,25.771,-3.1,-0.9,1.4,3.5,-18.399,-5.504,11.151,12.39725147,25.87,39.55,358.32,361.423134,110.531,400_model,,No contact,,
B315-0519092432,25.7715,-1.8,-1.1,-0.7,2.2,-18.661,-5.696,10.789,12.4852878,26.055,40.225,356.43,359.6376768,110.5915,400_model,,No contact,,
B315-0519092432,25.772,-2.3,-0.3,0.2,2.3,-18.923,-5.888,10.427,12.58354376,26.24,40.9,354.54,357.8546621,110.652,400_model,,No contact,,
B315-0519092432,25.7725,-3,-1.3,-1.7,3.7,-19.185,-6.08,10.065,12.69188548,26.425,41.575,352.65,356.0741268,110.7125,400_model,,No contact,,
B315-0519092432,25.773,-2.7,-0.3,-2,3.4,-19.447,-6.272,9.703,12.81016804,26.61,42.25,350.76,354.2961081,110.773,400_model,,No contact,,
B315-0519092432,25.7735,-2.4,-0.5,-0.7,2.5,-19.709,-6.464,9.341,12.93823637,26.795,42.925,348.87,352.5206441,110.8335,400_model,,No contact,,
B315-0519092432,25.774,-2.1,-0.7,-2,3,-19.971,-6.656,8.979,13.0759262,26.98,43.6,346.98,350.7477738,110.894,400_model,,No contact,,
B315-0519092432,25.7745,-3.4,-0.7,-1.3,3.7,-20.233,-6.848,8.617,13.22306497,27.165,44.275,345.09,348.9775365,110.9545,400_model,,No contact,,
B315-0519092432,25.775,-1.5,-2,-2.7,3.7,-20.495,-7.04,8.255,13.37947283,27.35,44.95,343.2,347.2099725,111.015,400_model,,No contact,,
B315-0519092432,25.7755,-0.9,-1.5,-2.1,2.7,-20.757,-7.232,7.893,13.54496354,27.535,45.625,341.31,345.4451229,111.0755,400_model,,No contact,,
B315-0519092432,25.776,-4.8,-1.6,-3.5,6.2,-21.019,-7.424,7.531,13.71934546,27.72,46.3,339.42,343.6830295,111.136,400_model,,No contact,,
B315-0519092432,25.7765,-1.8,-0.9,-3.4,4,-21.281,-7.616,7.169,13.90242244,27.905,46.975,337.53,341.923735,111.1965,400_model,,No contact,,
B315-0519092432,25.777,-1.1,-0.7,-3.1,3.4,-21.543,-7.808,6.807,14.09399469,28.09,47.65,335.64,340.1672827,111.257,400_model,,No contact,,
B315-0519092432,25.7775,-1.4,-1.9,-2.7,3.6,-21.805,-8,6.445,14.29385965,28.275,48.325,333.75,338.4137168,111.3175,400_model,,No contact,,
B315-0519092432,25.778,0.4,-1.1,-2.5,2.8,-22.067,-8.192,6.083,14.50181281,28.46,49,331.86,336.6630826,111.378,400_model,,No contact,,
B315-0519092432,25.7785,0.5,-1.3,-2.7,3,-22.329,-8.384,5.721,14.71764844,28.645,49.675,329.97,334.915426,111.4385,400_model,,No contact,,
B315-0519092432,25.779,0.6,-2.2,-3.5,4.2,-22.591,-8.576,5.359,14.94116034,28.83,50.35,328.08,333.1707937,111.499,400_model,,No contact,,
B315-0519092432,25.7795,1.5,-1.5,-2.9,3.6,-22.853,-8.768,4.997,15.17214246,29.015,51.025,326.19,331.4292337,111.5595,400_model,,No contact,,
B315-0519092432,25.78,1.2,-1.1,-4.9,5.2,-23.115,-8.96,4.635,15.41038957,29.2,51.7,324.3,329.6907945,111.62,400_model,,No contact,,
B315-0519092432,25.7805,1.9,-1.1,-4.2,4.7,-23.37,-9.214,3.7875,15.59472106,29.565,52.955,321.17,326.8462791,111.633,400_model,,No contact,,
B315-0519092432,25.781,2.2,-1.8,-5.1,5.8,-23.625,-9.468,2.94,15.81083623,29.93,54.21,318.04,324.0123001,111.646,400_model,,No contact,,
B315-0519092432,25.7815,3.4,-1.9,-2.7,4.7,-23.88,-9.722,2.0925,16.05793846,30.295,55.465,314.91,321.1891364,111.659,400_model,,No contact,,
B315-0519092432,25.782,4.7,-2.2,-3.9,6.5,-24.135,-9.976,1.245,16.33514919,30.66,56.72,311.78,318.3770758,111.672,400_model,,No contact,,
B315-0519092432,25.7825,5.4,-1.1,-2.5,6.1,-24.39,-10.23,0.3975,16.64152181,31.025,57.975,308.65,315.5764151,111.685,400_model,,No contact,,
B315-0519092432,25.783,6.5,-0.9,-3.7,7.5,-24.645,-10.484,-0.45,16.97605572,31.39,59.23,305.52,312.7874604,111.698,400_model,,No contact,,
B315-0519092432,25.7835,5.4,0.4,-5,7.4,-24.9,-10.738,-1.2975,17.33770985,31.755,60.485,302.39,310.0105278,111.711,400_model,,No contact,,
B315-0519092432,25.784,6.1,-0.3,-3.1,6.8,-25.155,-10.992,-2.145,17.72541563,32.12,61.74,299.26,307.2459432,111.724,400_model,,No contact,,
B315-0519092432,25.7845,6.6,-1.5,-1.3,6.9,-25.41,-11.246,-2.9925,18.13808888,32.485,62.995,296.13,304.4940429,111.737,400_model,,No contact,,
B315-0519092432,25.785,6.5,-1.8,-1.6,6.9,-25.665,-11.5,-3.84,18.57464065,32.85,64.25,293,301.7551739,111.75,400_model,,No contact,,
B315-0519092432,25.7855,7,-1.1,0.5,7.1,-25.92,-11.754,-4.6875,19.03398676,33.215,65.505,289.87,299.0296944,111.763,400_model,,No contact,,
B315-0519092432,25.786,6.9,1.3,-0.6,7,-26.175,-12.008,-5.535,19.51505608,33.58,66.76,286.74,296.3179738,111.776,400_model,,No contact,,
B315-0519092432,25.7865,8.9,0,0.8,8.9,-26.43,-12.262,-6.3825,20.01679752,33.945,68.015,283.61,293.6203933,111.789,400_model,,No contact,,
B315-0519092432,25.787,7.1,0.1,1,7.2,-26.685,-12.516,-7.23,20.53818579,34.31,69.27,280.48,290.9373462,111.802,400_model,,No contact,,
